SnomedCTConceptId,Term,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450811000001105,Enalapril 10mg tablets (Sandoz Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450811000001105,Enalapril 10mg tablets (Sandoz Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462511000001104,Staril 10mg tablets (Bristol-Myers Squibb Pharmaceuticals Limited) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462511000001104,Staril 10mg tablets (Bristol-Myers Squibb Pharmaceuticals Limited),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462511000001104,Staril 10mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487411000001102,Lisinopril 20mg tablets (Approved Prescription Services) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487411000001102,Lisinopril 20mg tablets (Approved Prescription Services),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487411000001102,Lisinopril 20mg tablets (Teva UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488511000001104,Enalapril 2.5mg tablets (Viatris UK Healthcare Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488511000001104,Enalapril 2.5mg tablets (Viatris UK Healthcare Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488511000001104,Enalapril 2.5mg tablets (Generics (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488511000001104,Enalapril 2.5mg tablets (Generics (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488511000001104,Enalapril 2.5mg tablets (Mylan Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488511000001104,Enalapril 2.5mg tablets (Mylan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499711000001101,Lisinopril 10mg tablets (Zentiva Pharma UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499711000001101,Lisinopril 10mg tablets (Zentiva Pharma UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499711000001101,Lisinopril 10mg tablets (Sterwin Medicines) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499711000001101,Lisinopril 10mg tablets (Sterwin Medicines),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499711000001101,Lisinopril 10mg tablets (Winthrop Pharmaceuticals UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499711000001101,Lisinopril 10mg tablets (Zentiva),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501411000001104,Captopril 25mg tablets (Alpharma Limited) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501411000001104,Captopril 25mg tablets (Alpharma Limited),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501411000001104,Captopril 25mg tablets (Actavis UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508511000001105,Pralenal 20 tablets (Opus Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508511000001105,Pralenal 20 tablets (Opus Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508511000001105,Pralenal 20 tablets (Opus Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517711000001103,Acepril 25mg tablets (Bristol-Myers Squibb Pharmaceuticals Limited) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517711000001103,Acepril 25mg tablets (Bristol-Myers Squibb Pharmaceuticals Limited),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517711000001103,Acepril 25mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546711000001107,Capozide LS 12.5mg/25mg tablets (Bristol-Myers Squibb Pharmaceuticals Limited) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546711000001107,Capozide LS 12.5mg/25mg tablets (Bristol-Myers Squibb Pharmaceuticals Limited),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546711000001107,Capozide LS 12.5mg/25mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561911000001108,Lisinopril 5mg tablets (Kent Pharma (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561911000001108,Lisinopril 5mg tablets (Kent Pharma (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561911000001108,Lisinopril 5mg tablets (Kent Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561911000001108,Lisinopril 5mg tablets (Kent Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562011000001101,Captomex 25mg tablets (Alpharma Limited) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562011000001101,Captomex 25mg tablets (Alpharma Limited),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562011000001101,Captomex 25mg tablets (Actavis UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562511000001109,Coversyl Plus tablets (Servier Laboratories Limited) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562511000001109,Coversyl Plus tablets (Servier Laboratories Limited),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562511000001109,Coversyl Plus tablets (Servier Laboratories Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572511000001102,Kaplon 50mg tablets (Teva UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572511000001102,Kaplon 50mg tablets (Teva UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574111000001103,Lisinopril 5mg tablets (Zentiva Pharma UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574111000001103,Lisinopril 5mg tablets (Zentiva Pharma UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574111000001103,Lisinopril 5mg tablets (Sterwin Medicines) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574111000001103,Lisinopril 5mg tablets (Sterwin Medicines),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574111000001103,Lisinopril 5mg tablets (Winthrop Pharmaceuticals UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574111000001103,Lisinopril 5mg tablets (Zentiva),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576511000001101,Lisinopril 20mg tablets (Viatris UK Healthcare Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576511000001101,Lisinopril 20mg tablets (Viatris UK Healthcare Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576511000001101,Lisinopril 20mg tablets (Generics (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576511000001101,Lisinopril 20mg tablets (Generics (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576511000001101,Lisinopril 20mg tablets (Mylan Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576511000001101,Lisinopril 20mg tablets (Mylan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580411000001107,Lisinopril 20mg tablets (Unichem Plc) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580411000001107,Lisinopril 20mg tablets (Unichem Plc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580411000001107,Lisinopril 20mg tablets (UniChem Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580411000001107,Lisinopril 20mg tablets (Alliance Healthcare (Distribution) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593111000001108,Zestril 2.5mg tablets (AstraZeneca) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593111000001108,Zestril 2.5mg tablets (AstraZeneca),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593111000001108,Zestril 2.5mg tablets (AstraZeneca UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597511000001109,Tensopril 25mg tablets (IVAX Pharmaceuticals UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597511000001109,Tensopril 25mg tablets (IVAX Pharmaceuticals UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597511000001109,Tensopril 25mg tablets (Teva UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605411000001105,Captopril 12.5mg tablets (Alpharma Limited) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605411000001105,Captopril 12.5mg tablets (Alpharma Limited),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605411000001105,Captopril 12.5mg tablets (Actavis UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607011000001108,Lisinopril 20mg tablets (Kent Pharma (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607011000001108,Lisinopril 20mg tablets (Kent Pharma (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607011000001108,Lisinopril 20mg tablets (Kent Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607011000001108,Lisinopril 20mg tablets (Kent Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614011000001103,Co-zidocapt 25mg/50mg tablets (Unichem Plc) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614011000001103,Co-zidocapt 25mg/50mg tablets (Unichem Plc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614011000001103,Co-zidocapt 25mg/50mg tablets (UniChem Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614011000001103,Co-zidocapt 25mg/50mg tablets (Alliance Healthcare (Distribution) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637111000001101,Lisinopril 20mg tablets (Sandoz Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637111000001101,Lisinopril 20mg tablets (Sandoz Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642211000001105,Co-zidocapt 25mg/50mg tablets (A A H Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642211000001105,Co-zidocapt 25mg/50mg tablets (A A H Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653111000001108,Tensopril 50mg tablets (IVAX Pharmaceuticals UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653111000001108,Tensopril 50mg tablets (IVAX Pharmaceuticals UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653111000001108,Tensopril 50mg tablets (Teva UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653311000001105,Captopril 12.5mg tablets (Unichem Plc) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653311000001105,Captopril 12.5mg tablets (Unichem Plc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653311000001105,Captopril 12.5mg tablets (UniChem Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653311000001105,Captopril 12.5mg tablets (Alliance Healthcare (Distribution) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665211000001105,Enalapril 20mg tablets (Accord Healthcare Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665211000001105,Enalapril 20mg tablets (Accord Healthcare Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665211000001105,Enalapril 20mg tablets (Alpharma Limited) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665211000001105,Enalapril 20mg tablets (Alpharma Limited),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665211000001105,Enalapril 20mg tablets (Actavis UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665411000001109,Captopril 12.5mg tablets (Kent Pharma (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665411000001109,Captopril 12.5mg tablets (Kent Pharma (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665411000001109,Captopril 12.5mg tablets (Kent Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665411000001109,Captopril 12.5mg tablets (Kent Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668811000001102,Lisinopril 20mg tablets (A A H Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668811000001102,Lisinopril 20mg tablets (A A H Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670111000001104,Captopril 25mg tablets (Unichem Plc) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670111000001104,Captopril 25mg tablets (Unichem Plc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670111000001104,Captopril 25mg tablets (UniChem Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670111000001104,Captopril 25mg tablets (Alliance Healthcare (Distribution) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673711000001107,Tensopril 12.5mg tablets (IVAX Pharmaceuticals UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673711000001107,Tensopril 12.5mg tablets (IVAX Pharmaceuticals UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673711000001107,Tensopril 12.5mg tablets (Teva UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676011000001102,Enalapril 10mg tablets (Alpharma Limited) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676011000001102,Enalapril 10mg tablets (Alpharma Limited),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676011000001102,Enalapril 10mg tablets (Actavis UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683211000001108,Lisinopril 5mg tablets (Sandoz Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683211000001108,Lisinopril 5mg tablets (Sandoz Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695511000001106,Enalapril 20mg tablets (Approved Prescription Services) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695511000001106,Enalapril 20mg tablets (Approved Prescription Services),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695511000001106,Enalapril 20mg tablets (Teva UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709811000001102,Lisinopril 2.5mg tablets (Kent Pharma (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709811000001102,Lisinopril 2.5mg tablets (Kent Pharma (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709811000001102,Lisinopril 2.5mg tablets (Kent Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709811000001102,Lisinopril 2.5mg tablets (Kent Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730211000001104,Innovace 5mg tablets (Organon Pharma (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730211000001104,Innovace 5mg tablets (Organon Pharma (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730211000001104,Innovace 5mg tablets (Merck Sharp & Dohme Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730211000001104,Innovace 5mg tablets (Merck Sharp & Dohme Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749611000001107,Innovace 2.5mg tablets (Organon Pharma (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749611000001107,Innovace 2.5mg tablets (Organon Pharma (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749611000001107,Innovace 2.5 mg tablets (Merck Sharp & Dohme Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749611000001107,Innovace 2.5 mg tablets (Merck Sharp & Dohme Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749611000001107,Innovace 2.5mg tablets (Merck Sharp & Dohme Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761411000001101,Pralenal 10 tablets (Opus Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761411000001101,Pralenal 10 tablets (Opus Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761411000001101,Pralenal 10 tablets (Opus Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762611000001109,Captopril 25mg tablets (Sterwin Medicines) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762611000001109,Captopril 25mg tablets (Sterwin Medicines),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765211000001102,Co-zidocapt 12.5mg/25mg tablets (Sandoz Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765211000001102,Co-zidocapt 12.5mg/25mg tablets (Sandoz Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766411000001107,Enalapril 5mg tablets (Viatris UK Healthcare Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766411000001107,Enalapril 5mg tablets (Viatris UK Healthcare Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766411000001107,Enalapril 5mg tablets (Generics (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766411000001107,Enalapril 5mg tablets (Generics (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766411000001107,Enalapril 5mg tablets (Mylan Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766411000001107,Enalapril 5mg tablets (Mylan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773011000001102,Enalapril 2.5mg tablets (Kent Pharma (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773011000001102,Enalapril 2.5mg tablets (Kent Pharma (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773011000001102,Enalapril 2.5mg tablets (Kent Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773011000001102,Enalapril 2.5mg tablets (Kent Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777711000001105,Kaplon 12.5mg tablets (Teva UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777711000001105,Kaplon 12.5mg tablets (Teva UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792211000001109,Enalapril 2.5mg tablets (Accord Healthcare Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792211000001109,Enalapril 2.5mg tablets (Accord Healthcare Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792211000001109,Enalapril 2.5mg tablets (Alpharma Limited) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792211000001109,Enalapril 2.5mg tablets (Alpharma Limited),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792211000001109,Enalapril 2.5mg tablets (Actavis UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795111000001105,Enalapril 2.5mg tablets (Approved Prescription Services) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795111000001105,Enalapril 2.5mg tablets (Approved Prescription Services),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795111000001105,Enalapril 2.5mg tablets (Teva UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797911000001103,Tanatril 5mg tablets (Northumbria Pharma Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797911000001103,Tanatril 5mg tablets (Northumbria Pharma Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797911000001103,Tanatril 5mg tablets (Trinity Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797911000001103,Tanatril 5mg tablets (Trinity Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797911000001103,Tanatril 5mg tablets (Trinity-Chiesi Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797911000001103,Tanatril 5mg tablets (Chiesi Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797911000001103,Tanatril 5mg tablets (Mitsubishi Tanabe Pharma Europe Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802311000001101,Tritace 5mg capsules (Aventis Pharma) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802311000001101,Tritace 5mg capsules (Aventis Pharma),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802311000001101,Tritace 5mg capsules (sanofi-aventis),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802311000001101,Tritace 5mg capsules (Sanofi),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805111000001105,Captopril 50mg tablets (Unichem Plc) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805111000001105,Captopril 50mg tablets (Unichem Plc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805111000001105,Captopril 50mg tablets (UniChem Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805111000001105,Captopril 50mg tablets (Alliance Healthcare (Distribution) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825311000001100,Zestril 10mg tablets (Atnahs Pharma UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825311000001100,Zestril 10mg tablets (Atnahs Pharma UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825311000001100,Zestril 10mg tablets (AstraZeneca) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825311000001100,Zestril 10mg tablets (AstraZeneca),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825311000001100,Zestril 10mg tablets (AstraZeneca UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832711000001108,Lisinopril 10mg tablets (Kent Pharma (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832711000001108,Lisinopril 10mg tablets (Kent Pharma (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832711000001108,Lisinopril 10mg tablets (Kent Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832711000001108,Lisinopril 10mg tablets (Kent Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835411000001105,Tritace 2.5mg capsules (Aventis Pharma) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835411000001105,Tritace 2.5mg capsules (Aventis Pharma),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835411000001105,Tritace 2.5mg capsules (sanofi-aventis),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835411000001105,Tritace 2.5mg capsules (Sanofi),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854811000001107,Lisinopril 5mg tablets (Ranbaxy (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854811000001107,Lisinopril 5mg tablets (Ranbaxy (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856011000001106,Enalapril 5mg tablets (IVAX Pharmaceuticals UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856011000001106,Enalapril 5mg tablets (IVAX Pharmaceuticals UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872611000001102,Lisinopril 10mg tablets (Ranbaxy (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872611000001102,Lisinopril 10mg tablets (Ranbaxy (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874311000001100,Lisinopril 2.5mg tablets (A A H Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874311000001100,Lisinopril 2.5mg tablets (A A H Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877611000001104,Lisinopril 2.5mg tablets (Sandoz Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877611000001104,Lisinopril 2.5mg tablets (Sandoz Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902211000001100,Coversyl 4mg tablets (Servier Laboratories Limited) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902211000001100,Coversyl 4mg tablets (Servier Laboratories Limited),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902211000001100,Coversyl 4mg tablets (Servier Laboratories Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143111000001100,Zestoretic 20 tablets (Atnahs Pharma UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143111000001100,Zestoretic 20 tablets (Atnahs Pharma UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143111000001100,Zestoretic 20 tablets (AstraZeneca) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143111000001100,Zestoretic 20 tablets (AstraZeneca),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143111000001100,Zestoretic 20 tablets (AstraZeneca UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143511000001109,Carace 20 Plus tablets (Organon Pharma (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143511000001109,Carace 20 Plus tablets (Organon Pharma (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143511000001109,Carace 20 Plus tablets (Bristol-Myers Squibb Pharmaceuticals Limited) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143511000001109,Carace 20 Plus tablets (Bristol-Myers Squibb Pharmaceuticals Limited),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143511000001109,Carace 20 Plus tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143511000001109,Carace 20 Plus tablets (Merck Sharp & Dohme Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144311000001101,Zestoretic 10 tablets (Atnahs Pharma UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144311000001101,Zestoretic 10 tablets (Atnahs Pharma UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144311000001101,Zestoretic 10 tablets (AstraZeneca) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144311000001101,Zestoretic 10 tablets (AstraZeneca),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144311000001101,Zestoretic 10 tablets (AstraZeneca UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144511000001107,Carace 10 Plus tablets (Organon Pharma (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144511000001107,Carace 10 Plus tablets (Organon Pharma (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144511000001107,Carace 10 Plus tablets (Bristol-Myers Squibb Pharmaceuticals Limited) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144511000001107,Carace 10 Plus tablets (Bristol-Myers Squibb Pharmaceuticals Limited),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
